time,open,high,low,close,vol
1704542400,2238.67,2241.76,2228.37,2232.2,6699.843
1704546000,2232.2,2238.99,2228.4,2237.01,10627.1919
1704549600,2237.0,2248.27,2236.4,2240.94,15596.2437
1704553200,2240.93,2248.32,2237.79,2246.4,8155.4921
1704556800,2246.41,2249.84,2243.36,2245.55,5908.42
1704560400,2245.54,2252.45,2243.02,2248.67,6037.2146
1704564000,2248.67,2254.77,2245.0,2246.91,5357.8165
1704567600,2246.92,2247.66,2237.5,2244.63,4931.1215
1704571200,2244.64,2247.5,2233.0,2241.76,6925.3863
1704574800,2241.77,2242.51,2235.47,2240.15,4274.5213
1704578400,2240.15,2241.01,2231.0,2237.45,4496.8548
1704582000,2237.45,2240.78,2230.62,2240.78,7178.3694
1704585600,2240.77,2254.0,2238.52,2249.61,8349.6894
1704589200,2249.61,2254.03,2241.2,2241.2,7214.8161
1704592800,2241.2,2248.78,2235.58,2240.2,6665.3952
1704596400,2240.19,2246.45,2240.19,2242.2,5402.7349
1704600000,2242.19,2248.76,2242.19,2248.69,5703.6005
1704603600,2248.68,2250.67,2241.2,2242.99,4707.6653
1704607200,2242.99,2250.9,2241.0,2249.59,5520.5631
1704610800,2249.59,2251.44,2246.06,2249.15,5428.305
1704614400,2249.15,2253.0,2238.73,2239.76,7777.477
1704618000,2239.76,2242.2,2230.26,2233.54,8730.3643
1704621600,2233.55,2239.81,2232.86,2237.4,5826.0259
1704625200,2237.39,2243.03,2234.41,2237.04,6774.5061
1704628800,2237.05,2241.94,2231.6,2237.84,7508.7333
1704632400,2237.85,2258.01,2237.6,2252.09,16850.788
1704636000,2252.1,2255.0,2243.46,2249.44,7833.5215
1704639600,2249.44,2249.9,2222.46,2230.83,17307.3952
1704643200,2230.83,2235.7,2221.8,2226.51,10099.5469
1704646800,2226.52,2243.0,2221.0,2239.23,9388.3383
1704650400,2239.23,2249.07,2236.71,2245.18,6053.6989
1704654000,2245.18,2249.98,2241.73,2248.6,5084.4011
1704657600,2248.6,2251.27,2239.04,2239.05,8492.141
1704661200,2239.05,2244.37,2234.48,2239.76,4930.1153
1704664800,2239.76,2239.76,2208.17,2216.39,19412.1331
1704668400,2216.4,2224.9,2203.46,2221.42,16076.7373
1704672000,2221.42,2224.41,2188.88,2194.6,23597.2688
1704675600,2194.6,2209.78,2192.9,2203.97,12644.1219
1704679200,2203.98,2208.0,2171.54,2183.78,25726.363
1704682800,2183.79,2196.45,2166.38,2190.87,28249.0491
1704686400,2190.88,2198.4,2188.0,2196.47,11224.9662
1704690000,2196.48,2197.92,2188.89,2196.59,11097.3588
1704693600,2196.59,2223.99,2194.67,2213.22,24182.3678
1704697200,2213.22,2230.0,2212.37,2224.08,16001.7468
1704700800,2224.07,2234.0,2220.79,2221.88,13324.1107
1704704400,2221.88,2225.19,2204.47,2211.06,12675.8747
1704708000,2211.06,2229.46,2208.08,2226.47,11709.8671
1704711600,2226.46,2242.0,2220.33,2240.61,18520.1762
1704715200,2240.61,2269.64,2239.81,2265.19,45465.9318
1704718800,2265.2,2275.0,2259.31,2265.47,24139.81
1704722400,2265.48,2272.71,2256.07,2261.18,18441.7611
1704726000,2261.18,2283.02,2256.03,2269.59,25079.0589
1704729600,2269.59,2285.0,2259.39,2263.63,19796.1459
1704733200,2263.63,2307.69,2261.24,2306.82,33148.9935
1704736800,2306.82,2340.32,2305.3,2335.99,62013.4583
1704740400,2335.98,2358.2,2323.29,2354.56,44381.3307
1704744000,2354.57,2357.79,2334.23,2336.4,21333.6107
1704747600,2336.39,2347.39,2332.71,2337.08,13486.7019
1704751200,2337.08,2342.57,2332.9,2337.63,8332.9606
1704754800,2337.63,2337.63,2325.36,2330.44,14834.5202
1704758400,2330.43,2336.7,2289.98,2306.9,33340.2527
1704762000,2306.89,2315.18,2296.56,2309.36,19092.9739
1704765600,2309.35,2316.6,2306.0,2312.1,9560.0333
1704769200,2312.09,2314.69,2307.02,2309.13,9382.4544
1704772800,2309.12,2318.0,2300.4,2315.2,8726.1326
1704776400,2315.2,2319.01,2301.4,2308.77,9108.7656
1704780000,2308.77,2309.08,2297.26,2302.0,8630.946
1704783600,2302.0,2310.64,2298.58,2306.05,8529.9324
1704787200,2306.05,2311.3,2290.26,2291.28,11885.1589
1704790800,2291.28,2297.22,2285.4,2291.37,14051.9445
1704794400,2291.37,2301.73,2289.0,2292.4,9995.6604
1704798000,2292.4,2303.09,2289.14,2298.76,9746.6547
1704801600,2298.77,2304.21,2226.78,2264.2,28207.9071
1704805200,2264.2,2283.38,2260.7,2275.25,36739.6077
1704808800,2275.25,2283.02,2241.0,2247.4,24287.8317
1704812400,2247.39,2268.64,2241.58,2257.18,21766.7984
1704816000,2257.18,2265.89,2243.41,2264.43,21806.2349
1704819600,2264.43,2270.57,2256.07,2264.0,11924.7723
1704823200,2264.0,2278.03,2258.69,2275.94,10444.9729
1704826800,2275.93,2277.78,2258.22,2270.91,10069.4162
1704830400,2270.91,2273.91,2247.72,2250.61,17897.9833
1704834000,2250.6,2371.0,2247.74,2317.66,131930.6011
1704837600,2317.65,2371.72,2314.61,2340.9,59998.629
1704841200,2340.91,2346.75,2316.22,2344.29,24329.3291
1704844800,2344.3,2400.0,2339.59,2398.63,58178.8641
1704848400,2398.64,2400.53,2365.51,2376.77,33219.1768
1704852000,2376.77,2377.2,2345.0,2347.33,21371.2369
1704855600,2347.34,2368.96,2343.78,2361.51,18411.842
1704859200,2361.5,2388.68,2358.0,2380.37,27527.9691
1704862800,2380.38,2393.22,2371.64,2386.8,17652.8036
1704866400,2386.8,2388.54,2372.28,2380.51,14380.2814
1704870000,2380.51,2385.56,2366.1,2368.75,14626.4226
1704873600,2368.75,2383.44,2362.64,2364.81,19530.0744
1704877200,2364.81,2431.0,2364.71,2425.62,69497.8834
1704880800,2425.62,2427.17,2400.0,2400.58,23802.08
1704884400,2400.58,2409.06,2381.0,2402.21,22874.6757
1704888000,2402.21,2417.9,2342.0,2359.61,61829.7759
1704891600,2359.61,2391.0,2350.33,2377.83,36869.1035
1704895200,2377.84,2395.75,2369.61,2386.3,24974.0313
1704898800,2386.31,2456.0,2382.96,2449.3,84828.7792
1704902400,2449.3,2457.6,2406.06,2407.15,37057.5708
1704906000,2407.15,2444.81,2400.71,2436.69,34909.6364
1704909600,2436.69,2443.0,2415.0,2435.04,24033.1303
1704913200,2435.05,2481.59,2425.67,2477.9,55178.4021
1704916800,2477.9,2488.56,2411.0,2484.63,76041.7101
1704920400,2484.63,2534.64,2472.0,2528.14,109201.4141
1704924000,2528.13,2556.58,2510.17,2547.6,55072.0113
1704927600,2547.59,2643.1,2542.83,2584.38,97319.791
1704931200,2584.37,2608.0,2568.91,2606.43,40621.2162
1704934800,2606.42,2607.32,2566.01,2568.2,32942.3718
1704938400,2568.21,2586.21,2566.22,2580.41,21186.0545
1704942000,2580.42,2614.76,2571.55,2613.01,29129.7906
1704945600,2613.0,2630.0,2605.0,2615.01,50501.5675
1704949200,2615.01,2615.8,2584.0,2596.72,29096.3041
1704952800,2596.72,2598.45,2573.01,2577.23,29061.6328
1704956400,2577.22,2591.8,2576.0,2589.15,16944.8038
1704960000,2589.15,2616.96,2586.66,2615.59,18711.183
1704963600,2615.59,2620.0,2604.8,2608.68,16253.7555
1704967200,2608.68,2649.96,2607.55,2636.79,33088.3948
1704970800,2636.79,2665.74,2626.99,2657.9,39262.2822
1704974400,2657.89,2662.44,2636.1,2647.02,36689.2108
1704978000,2647.03,2656.6,2622.4,2635.98,35353.4103
1704981600,2635.97,2686.6,2616.98,2681.86,86952.9265
1704985200,2681.87,2689.39,2593.6,2613.19,107554.1163
1704988800,2613.19,2625.13,2570.0,2588.0,63843.0918
1704992400,2588.01,2615.03,2574.23,2602.45,34495.983
1704996000,2602.46,2618.2,2589.67,2613.45,24347.9203
1704999600,2613.45,2622.46,2597.77,2622.07,19696.1792
1705003200,2622.07,2632.28,2587.48,2593.93,30649.2208
1705006800,2593.93,2621.0,2592.23,2603.79,17232.6158
1705010400,2603.79,2615.9,2595.81,2615.42,12571.7128
1705014000,2615.43,2624.81,2610.41,2618.01,12526.5133
1705017600,2618.01,2624.29,2593.15,2599.74,17384.4755
1705021200,2599.73,2603.72,2580.0,2593.02,14571.3939
1705024800,2593.01,2616.02,2591.38,2607.72,13425.4872
1705028400,2607.72,2608.16,2588.09,2589.81,13641.2079
1705032000,2589.81,2605.62,2585.62,2594.02,14033.2014
1705035600,2594.02,2610.0,2590.32,2608.79,10426.8829
1705039200,2608.8,2626.43,2607.24,2617.64,21783.0259
1705042800,2617.65,2621.5,2590.66,2595.73,31522.9804
1705046400,2595.72,2604.18,2584.11,2601.93,18252.1687
1705050000,2601.93,2618.35,2585.34,2614.77,27408.249
1705053600,2614.78,2622.63,2611.37,2620.93,17822.6402
1705057200,2620.93,2667.99,2618.61,2647.59,53751.135
1705060800,2647.58,2680.0,2634.0,2650.52,48622.0111
1705064400,2650.52,2691.49,2644.92,2673.78,46883.0878
1705068000,2673.78,2712.78,2662.5,2705.75,66302.1426
1705071600,2705.75,2717.32,2637.58,2647.02,78920.5447
1705075200,2647.02,2688.83,2602.27,2620.44,88912.2011
1705078800,2620.45,2631.79,2560.71,2603.05,64194.6509
1705082400,2603.06,2611.78,2580.0,2595.71,31292.9384
1705086000,2595.71,2613.96,2582.67,2584.43,20691.2366
1705089600,2584.44,2598.2,2565.78,2569.36,26809.6625
1705093200,2569.35,2576.29,2501.18,2526.05,52999.9334
1705096800,2526.06,2528.52,2458.0,2498.6,75075.4301
1705100400,2498.6,2530.9,2496.93,2522.54,32731.0755
1705104000,2522.55,2538.01,2516.8,2517.45,23049.1095
1705107600,2517.45,2528.12,2497.5,2525.39,30061.0029
1705111200,2525.39,2553.77,2519.48,2545.97,37973.9847
1705114800,2545.98,2557.15,2537.09,2548.53,18942.0833
1705118400,2548.53,2549.3,2539.2,2547.21,11600.2656
1705122000,2547.21,2556.02,2540.35,2554.33,10559.5557
1705125600,2554.34,2554.52,2542.66,2552.01,14396.9308
1705129200,2552.01,2561.68,2547.6,2550.99,12406.735
1705132800,2550.99,2560.55,2549.4,2555.59,12746.4726
1705136400,2555.6,2557.54,2537.94,2540.78,17839.5002
1705140000,2540.78,2541.92,2521.18,2531.15,20787.1519
1705143600,2531.14,2545.61,2529.5,2542.5,18399.8625
1705147200,2542.5,2551.86,2535.8,2542.7,16973.7735
1705150800,2542.69,2549.82,2537.82,2542.08,12255.4567
1705154400,2542.08,2545.37,2531.15,2539.54,21189.8394
1705158000,2539.54,2566.19,2539.49,2563.83,18387.9388
1705161600,2563.83,2572.2,2551.0,2557.25,24748.4013
1705165200,2557.25,2566.63,2550.0,2555.63,24845.2786
1705168800,2555.63,2573.6,2552.01,2560.89,15741.0834
1705172400,2560.89,2580.0,2559.96,2571.91,19842.1598
1705176000,2571.91,2580.95,2566.82,2568.76,11706.3211
1705179600,2568.75,2574.59,2562.8,2573.28,7013.4028
1705183200,2573.29,2578.18,2566.61,2578.17,6670.6494
1705186800,2578.18,2590.0,2573.37,2578.19,13924.2725
1705190400,2578.18,2578.69,2561.08,2564.04,11669.8904
1705194000,2564.04,2574.4,2562.32,2569.4,6757.1644
1705197600,2569.41,2571.2,2554.88,2560.5,10260.0512
1705201200,2560.51,2564.52,2549.72,2550.99,19228.9161
1705204800,2551.0,2555.88,2541.8,2543.94,24093.1637
1705208400,2543.95,2555.64,2543.22,2552.64,10220.9533
1705212000,2552.64,2555.79,2548.2,2552.85,6821.7171
1705215600,2552.85,2554.37,2543.65,2550.83,9052.7731
1705219200,2550.84,2553.13,2544.89,2553.12,5587.4279
1705222800,2553.13,2553.71,2539.49,2553.71,11568.4411
1705226400,2553.7,2553.8,2540.0,2542.28,6980.8092
1705230000,2542.27,2547.14,2534.58,2538.0,10073.7761
1705233600,2538.01,2546.58,2533.39,2537.17,11582.6707
1705237200,2537.18,2538.34,2524.39,2533.81,12026.6593
1705240800,2533.8,2542.79,2530.95,2540.93,10770.2865
1705244400,2540.93,2544.93,2535.01,2537.68,5848.9588
1705248000,2537.68,2543.97,2521.35,2527.46,13488.2214
1705251600,2527.46,2538.65,2524.24,2530.95,11218.4106
1705255200,2530.95,2538.0,2522.02,2531.6,8413.2965
1705258800,2531.6,2532.85,2500.0,2501.0,18346.2516
1705262400,2500.99,2519.12,2480.41,2508.94,18767.5519
1705266000,2508.94,2527.53,2498.6,2527.2,13329.304
1705269600,2527.21,2531.93,2503.46,2508.84,9524.2579
1705273200,2508.83,2511.17,2470.0,2472.87,40576.7935
1705276800,2472.87,2502.4,2470.92,2495.6,29818.6056
1705280400,2495.6,2512.64,2487.43,2506.11,25428.145
1705284000,2506.11,2506.88,2491.96,2506.03,22457.1742
1705287600,2506.03,2513.91,2501.71,2503.32,16428.7208
1705291200,2503.32,2512.48,2502.97,2509.89,7359.5599
1705294800,2509.89,2519.29,2509.82,2518.49,8938.521
1705298400,2518.49,2521.0,2510.85,2513.0,6786.3798
1705302000,2513.0,2517.09,2503.46,2513.29,8547.8011
1705305600,2513.29,2518.0,2506.88,2513.19,5526.4979
1705309200,2513.19,2533.63,2509.87,2528.16,11665.8511
1705312800,2528.15,2541.0,2526.05,2535.22,12068.8471
1705316400,2535.22,2542.86,2532.0,2539.35,7799.5132
1705320000,2539.36,2548.0,2533.0,2540.74,16750.1018
1705323600,2540.75,2549.02,2534.52,2538.78,14493.7331
1705327200,2538.79,2540.0,2505.8,2508.01,24680.3295
1705330800,2508.01,2524.73,2508.0,2514.49,15199.9196
1705334400,2514.49,2527.36,2514.05,2523.74,8851.5312
1705338000,2523.74,2536.76,2523.72,2532.38,10112.2619
1705341600,2532.38,2553.82,2532.38,2539.99,21248.2731
1705345200,2539.99,2546.15,2531.0,2534.7,9218.6349
1705348800,2534.69,2539.38,2525.11,2530.61,5800.8088
1705352400,2530.6,2530.61,2521.33,2522.13,5092.6707
1705356000,2522.13,2525.12,2500.33,2513.98,11667.4332
1705359600,2513.97,2519.9,2510.88,2511.78,9306.5674
1705363200,2511.79,2516.12,2506.08,2509.2,9356.3094
1705366800,2509.21,2522.4,2505.0,2514.16,9840.0176
1705370400,2514.16,2528.86,2512.03,2517.5,8351.7538
1705374000,2517.51,2538.23,2516.4,2537.6,10801.851
1705377600,2537.6,2539.36,2528.0,2530.5,8642.0754
1705381200,2530.49,2542.14,2528.0,2531.04,8403.2466
1705384800,2531.03,2536.84,2525.43,2534.89,9400.4515
1705388400,2534.88,2536.89,2522.3,2528.26,9364.5853
1705392000,2528.25,2547.18,2523.6,2544.02,14482.2288
1705395600,2544.02,2549.38,2538.5,2542.86,18841.6076
1705399200,2542.86,2544.12,2529.69,2533.92,8579.8903
1705402800,2533.92,2537.94,2521.98,2530.77,11451.4309
1705406400,2530.78,2547.95,2529.16,2547.01,9824.4546
1705410000,2547.0,2547.8,2524.1,2525.81,13898.6327
1705413600,2525.8,2538.32,2500.05,2534.31,42934.8282
1705417200,2534.31,2570.79,2524.99,2559.44,42845.7478
1705420800,2559.44,2579.62,2548.63,2575.92,36310.9162
1705424400,2575.93,2578.93,2562.09,2564.05,14107.6067
1705428000,2564.05,2569.44,2554.8,2559.2,11237.7202
1705431600,2559.2,2576.09,2555.4,2574.06,9020.9865
1705435200,2574.06,2588.97,2571.79,2586.87,18420.4984
1705438800,2586.87,2614.43,2584.89,2607.29,24490.8163
1705442400,2607.3,2611.6,2593.09,2593.55,14054.1351
1705446000,2593.56,2604.8,2585.31,2587.4,16415.8338
1705449600,2587.41,2592.06,2580.02,2589.09,15482.4118
1705453200,2589.09,2592.97,2576.91,2578.57,12529.3209
1705456800,2578.58,2581.78,2573.35,2576.64,11303.9061
1705460400,2576.65,2578.89,2571.17,2571.43,8722.5787
1705464000,2571.43,2575.57,2561.95,2568.81,10399.8848
1705467600,2568.81,2573.31,2561.29,2562.73,9147.989
1705471200,2562.73,2570.66,2561.4,2563.01,10517.4129
1705474800,2563.0,2566.11,2551.81,2552.52,15498.5594
1705478400,2552.53,2554.06,2534.4,2546.84,18418.2627
1705482000,2546.84,2551.96,2542.73,2544.36,11531.0322
1705485600,2544.36,2553.0,2540.28,2553.0,12396.7523
1705489200,2553.0,2553.67,2541.63,2542.85,12535.3421
1705492800,2542.86,2552.9,2532.67,2552.38,25697.5357
1705496400,2552.38,2552.86,2541.33,2543.77,12544.706
1705500000,2543.77,2574.75,2538.12,2550.16,34492.0424
1705503600,2550.16,2563.74,2535.69,2539.46,35414.4797
1705507200,2539.47,2544.75,2522.0,2534.76,22880.9287
1705510800,2534.76,2537.28,2523.1,2529.69,13441.9981
1705514400,2529.69,2534.08,2517.22,2532.9,15278.1649
1705518000,2532.91,2539.84,2529.19,2533.29,11437.5495
1705521600,2533.29,2543.13,2530.59,2539.87,14557.6615
1705525200,2539.88,2544.81,2524.17,2526.58,9675.2095
1705528800,2526.59,2531.17,2506.75,2528.61,14905.3896
1705532400,2528.62,2532.0,2521.16,2530.19,7472.2292
1705536000,2530.2,2531.94,2524.13,2530.12,12065.7427
1705539600,2530.11,2533.44,2510.03,2522.69,11156.2555
1705543200,2522.68,2531.99,2522.26,2528.57,9106.4317
1705546800,2528.57,2531.96,2525.46,2529.94,11549.7219
1705550400,2529.95,2540.69,2526.52,2529.86,27605.0717
1705554000,2529.86,2531.43,2524.72,2529.69,8838.7777
1705557600,2529.68,2536.0,2528.24,2533.33,8111.5305
1705561200,2533.33,2539.0,2532.05,2538.99,11023.0254
1705564800,2538.99,2542.5,2536.1,2537.48,10160.6761
1705568400,2537.47,2550.0,2535.46,2539.49,32722.4866
1705572000,2539.5,2541.26,2514.04,2516.24,15622.7159
1705575600,2516.25,2524.19,2515.25,2522.41,13135.2331
1705579200,2522.42,2522.86,2505.6,2512.7,14556.5275
1705582800,2512.7,2523.31,2503.77,2515.55,17890.1229
1705586400,2515.55,2533.95,2513.91,2533.74,15053.6669
1705590000,2533.73,2535.27,2523.8,2525.64,11161.1294
1705593600,2525.65,2526.15,2480.0,2488.29,42993.9328
1705597200,2488.29,2499.0,2467.17,2481.3,36463.3626
1705600800,2481.31,2485.38,2455.24,2463.59,29942.2815
1705604400,2463.6,2476.15,2430.0,2439.5,38254.0964
1705608000,2439.5,2462.28,2428.56,2446.45,32524.0886
1705611600,2446.44,2464.61,2442.15,2457.35,20546.109
1705615200,2457.36,2472.86,2455.37,2470.53,13271.4393
1705618800,2470.53,2471.32,2465.12,2470.81,8335.6817
1705622400,2470.81,2474.59,2461.93,2467.97,13073.9161
1705626000,2467.98,2468.77,2457.31,2463.15,11678.5391
1705629600,2463.16,2465.2,2451.32,2452.79,11318.2573
1705633200,2452.79,2462.98,2443.13,2460.4,20917.2216
1705636800,2460.4,2465.93,2456.63,2461.9,8781.757
1705640400,2461.91,2468.22,2459.33,2464.58,6886.659
1705644000,2464.58,2473.46,2462.22,2471.36,10565.9552
1705647600,2471.36,2474.82,2465.35,2465.51,13351.6823
1705651200,2465.5,2477.23,2460.44,2473.5,9702.3491
1705654800,2473.5,2483.87,2472.8,2482.4,11875.5636
1705658400,2482.41,2496.62,2481.58,2490.7,19616.7713
1705662000,2490.7,2493.4,2485.59,2488.97,8315.9778
