time,open,high,low,close,vol
1675296000,23731.41,24255.0,23658.2,23820.49,132542.53458
1675339200,23820.49,24144.62,23363.27,23488.94,231634.67293
1675382400,23489.33,23590.11,23322.3,23534.13,124494.5358
1675425600,23533.32,23715.7,23204.62,23431.9,208076.49324
1675468800,23431.9,23465.15,23253.96,23363.76,73654.66191
1675512000,23364.14,23587.78,23259.62,23326.84,92471.81104
1675555200,23327.66,23433.33,23230.0,23356.33,71653.26527
1675598400,23356.86,23374.8,22743.0,22932.91,137598.0739
1675641600,22932.91,23094.92,22628.13,22878.23,108801.14081
1675684800,22878.23,23158.25,22638.0,22762.52,156570.46609
1675728000,22762.52,23064.56,22745.78,22977.24,114276.7111
1675771200,22977.24,23350.25,22769.05,23240.46,193730.01372
1675814400,23242.42,23452.0,23132.21,23159.07,106142.96604
1675857600,23159.07,23199.58,22665.85,22963.0,173913.34113
1675900800,22961.85,23011.39,22353.71,22685.79,161926.09345
1675944000,22685.79,22831.41,21688.0,21796.35,240968.60205
1675987200,21797.83,21938.16,21622.4,21733.52,154628.00962
1676030400,21732.63,21901.24,21451.0,21625.19,183963.93285
1676073600,21625.19,21725.95,21599.78,21697.44,86201.66481
1676116800,21697.44,21906.32,21618.23,21862.55,90819.91952
1676160000,21862.02,21960.0,21761.04,21888.31,83064.33027
1676203200,21888.31,22090.0,21630.0,21783.54,121371.32136
1676246400,21782.37,21894.99,21433.0,21603.11,145966.31569
1676289600,21602.8,21845.79,21351.07,21773.97,149764.45222
1676332800,21774.63,21875.42,21666.39,21809.81,107918.79036
1676376000,21809.81,22319.08,21532.77,22199.84,254039.61073
1676419200,22199.84,22500.0,22047.28,22445.13,117915.42226
1676462400,22444.28,24380.0,22443.24,24324.05,257753.73885
1676505600,24322.87,24905.0,24278.58,24568.55,146386.2377
1676548800,24567.93,25250.0,23505.25,23517.72,303694.44596
1676592000,23517.72,23914.58,23339.37,23789.82,171245.6259
1676635200,23789.12,25021.11,23710.0,24569.97,325567.58786
1676678400,24568.24,24787.5,24430.0,24519.42,103299.11748
1676721600,24519.93,24877.0,24488.43,24631.95,113618.13465
1676764800,24632.05,24850.0,24560.47,24669.43,93209.15163
1676808000,24669.43,25192.0,24192.57,24271.76,207186.84379
1676851200,24272.51,24983.71,23840.83,24890.0,181043.81395
1676894400,24889.0,25121.23,24622.0,24842.2,165894.75602
1676937600,24843.89,25250.0,24555.55,24572.83,171535.76587
1676980800,24572.83,24790.0,24148.34,24452.16,204465.06281
1677024000,24450.67,24476.05,23855.55,24160.87,178625.97303
1677067200,24160.87,24235.37,23574.69,24182.21,200799.78062
1677110400,24182.21,24599.59,23647.46,23780.2,171878.72094
1677153600,23780.21,24228.44,23608.0,23940.2,226521.73343
1677196800,23940.2,24132.35,23754.03,23883.72,113383.13419
1677240000,23883.72,24027.44,22841.19,23185.29,230199.44034
1677283200,23184.04,23219.13,22906.5,22983.85,87025.94668
1677326400,22983.85,23185.99,22722.0,23157.07,104285.86342
1677369600,23157.07,23293.97,23059.18,23253.44,76021.69667
1677412800,23253.44,23689.99,23126.47,23554.85,126302.03956
1677456000,23554.85,23644.65,23332.65,23428.87,89572.3152
1677499200,23428.87,23897.99,23106.77,23492.09,194133.7707
1677542400,23492.09,23549.99,23200.0,23392.69,88108.91274
1677585600,23391.96,23600.0,23020.97,23141.57,176032.0862
1677628800,23141.57,24000.0,23020.03,23739.17,142194.52871
1677672000,23739.87,23888.0,23300.0,23628.97,173092.88866
1677715200,23629.76,23796.93,23335.41,23414.73,98903.51471
1677758400,23414.73,23567.52,23195.9,23465.32,140411.93748
1677801600,23465.32,23476.95,21971.13,22342.92,178646.06236
1677844800,22343.06,22498.99,22147.0,22354.34,141308.13549
1677888000,22354.34,22410.0,22269.94,22349.46,53412.1592
1677931200,22349.46,22398.0,22157.08,22346.57,67845.22212
1677974400,22346.57,22662.09,22189.22,22389.77,87212.60272
1678017600,22390.12,22560.0,22331.0,22430.24,67629.15514
1678060800,22430.24,22508.0,22258.0,22379.57,87255.98571
1678104000,22379.95,22602.19,22320.01,22410.0,116495.84386
1678147200,22409.41,22557.91,22321.0,22351.02,84636.97304
1678190400,22351.02,22489.88,21927.0,22197.96,207882.83608
1678233600,22198.56,22287.0,21840.13,22072.45,118280.30064
1678276800,22071.98,22229.04,21580.0,21705.44,183180.27208
1678320000,21704.37,21806.68,21527.0,21669.38,115591.48231
1678363200,21669.38,21834.99,20042.72,20362.22,328066.80353
1678406400,20362.21,20367.78,19549.09,19760.78,292118.57852
1678449600,19761.12,20321.19,19657.11,20150.69,326337.88858
1678492800,20150.69,20686.51,19765.03,20086.07,256717.56124
1678536000,20086.07,20529.91,19992.24,20455.73,171114.26009
1678579200,20455.73,20502.46,20270.6,20445.43,127069.67122
